LIFNR,NAME1,NAME2,ORT01,Land1,REGIO,PSTLZ,TELF1,SMTP_ADDR,KTOKK,ZTERM,INCO1,NACE,NACE_DESC,PERF_SCORE,FIN_STAB,RISC,SupplyRiskScore,ProfitImpactScore,KVADRANT,CREA_DATE,CHANGE_DATE
001643,Croda International Plc (UK) Soluti,ons,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals,68,66,High,0.32,0.59,Leverage,2026-03-19,2026-03-19
001644,Croda International Plc (UK) Busine,ss Services,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals,89,89,Low,0.11,0.46,Tactical,2026-03-19,2026-03-19
001645,Lubrizol Corporation (USA) Internat,ional,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals,79,75,Medium,0.21,0.76,Leverage,2026-03-19,2026-03-19
001646,Lubrizol Corporation (USA) Corporat,ion,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals,85,82,Low,0.15,0.87,Leverage,2026-03-19,2026-03-19
001647,Lubrizol Corporation (USA) Asia Pac,ific,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals,75,70,Medium,0.25,0.87,Leverage,2026-03-19,2026-03-19
001648,Lubrizol Corporation (USA) Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals,81,80,Medium,0.19,0.75,Leverage,2026-03-19,2026-03-19
001649,Lubrizol Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals,82,81,Medium,0.18,0.39,Tactical,2026-03-19,2026-03-19
001650,Clariant AG Business Services,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals,81,77,Medium,0.19,0.9,Leverage,2026-03-19,2026-03-19
001651,Clariant Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals,79,79,Medium,0.21,0.6,Leverage,2026-03-19,2026-03-19
001652,Clariant Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals,84,79,Medium,0.16,0.38,Tactical,2026-03-19,2026-03-19
001653,Clariant AG International,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals,78,75,Medium,0.22,0.74,Leverage,2026-03-19,2026-03-19
001654,Clariant AG Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals,80,78,Medium,0.2,0.61,Leverage,2026-03-19,2026-03-19
001655,Kao Chemicals Corporation,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals / Consumer Goods,85,85,Low,0.15,0.79,Leverage,2026-03-19,2026-03-19
001656,Kao Chemicals S.A.,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals / Consumer Goods,71,68,Medium,0.29,0.66,Leverage,2026-03-19,2026-03-19
001657,Kao Chemicals Corporation,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals / Consumer Goods,68,64,High,0.32,0.36,Tactical,2026-03-19,2026-03-19
001658,Givaudan Active Beauty Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Fragrances & Cosmetic Ingredients,67,65,High,0.33,0.78,Leverage,2026-03-19,2026-03-19
001659,Givaudan Active Beauty Global,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Fragrances & Cosmetic Ingredients,78,75,Medium,0.22,0.51,Leverage,2026-03-19,2026-03-19
001660,Givaudan Active Beauty Business Ser,vices,Default,US,US,00000,,,Z001,NET30,FOB,9999,Fragrances & Cosmetic Ingredients,69,69,High,0.31,0.4,Tactical,2026-03-19,2026-03-19
001661,Givaudan,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Fragrances & Cosmetic Ingredients,86,81,Low,0.14,0.63,Leverage,2026-03-19,2026-03-19
001662,Seppic India,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals (Health/Beauty),75,74,Medium,0.25,0.81,Leverage,2026-03-19,2026-03-19
001663,Seppic Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals (Health/Beauty),75,70,Medium,0.25,0.48,Tactical,2026-03-19,2026-03-19
001664,Seppic USA,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals (Health/Beauty),84,83,Medium,0.16,0.79,Leverage,2026-03-19,2026-03-19
001665,SEP Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals (Health/Beauty),88,83,Low,0.12,0.42,Tactical,2026-03-19,2026-03-19
001666,Ashland Global Holdings Inc. Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals,80,78,Medium,0.2,0.44,Tactical,2026-03-19,2026-03-19
001667,Ashland Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals,75,71,Medium,0.25,0.39,Tactical,2026-03-19,2026-03-19
001668,Ashland Global Holdings Inc. Intern,ational,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals,85,82,Low,0.15,0.79,Leverage,2026-03-19,2026-03-19
001669,Ashland Global Holdings Inc. Soluti,ons,Default,US,US,00000,,,Z001,NET30,FOB,9999,Specialty Chemicals,82,77,Medium,0.18,0.66,Leverage,2026-03-19,2026-03-19
001670,I.M.A. Industria Macchine GmbH,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Industrial Machinery (Packaging),75,73,Medium,0.25,0.46,Tactical,2026-03-19,2026-03-19
001671,I.M.A. Industria Macchine Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Industrial Machinery (Packaging),88,87,Low,0.12,0.42,Tactical,2026-03-19,2026-03-19
001672,I.M.A. Industria Macchine USA,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Industrial Machinery (Packaging),78,76,Medium,0.22,0.84,Leverage,2026-03-19,2026-03-19
001673,I.M.A.,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Industrial Machinery (Packaging),68,63,High,0.32,0.86,Leverage,2026-03-19,2026-03-19
001674,Syntegon Technology GmbH Global,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Processing & Packaging Technology,87,83,Low,0.13,0.32,Tactical,2026-03-19,2026-03-19
001675,Syntegon Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Processing & Packaging Technology,88,85,Low,0.12,0.58,Leverage,2026-03-19,2026-03-19
001676,Syntegon Technology GmbH Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Processing & Packaging Technology,79,77,Medium,0.21,0.7,Leverage,2026-03-19,2026-03-19
001677,Syntegon Technology GmbH Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Processing & Packaging Technology,71,70,Medium,0.29,0.61,Leverage,2026-03-19,2026-03-19
001678,Syntegon Technology GmbH Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Processing & Packaging Technology,82,77,Medium,0.18,0.76,Leverage,2026-03-19,2026-03-19
001679,Marchesini Group S.p.A. Europe,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery,76,73,Medium,0.24,0.43,Tactical,2026-03-19,2026-03-19
001680,Marchesini Group S.p.A. Solutions,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery,80,80,Medium,0.2,0.69,Leverage,2026-03-19,2026-03-19
001681,Marchesini Group S.p.A. Asia Pacifi,c,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery,78,76,Medium,0.22,0.52,Leverage,2026-03-19,2026-03-19
001682,Marchesini Group S.p.A. Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery,68,65,High,0.32,0.3,Tactical,2026-03-19,2026-03-19
001683,Marchesini Group S.p.A. Global,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery,78,77,Medium,0.22,0.6,Leverage,2026-03-19,2026-03-19
001684,Coesia S.p.A (PackSys Global) India,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging & Industrial Solutions,68,65,High,0.32,0.83,Leverage,2026-03-19,2026-03-19
001685,Coesia S.p.A (PackSys Global) S.A.,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging & Industrial Solutions,83,78,Medium,0.17,0.37,Tactical,2026-03-19,2026-03-19
001686,Coesia S.p.A (PackSys Global) USA,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging & Industrial Solutions,70,68,Medium,0.3,0.56,Leverage,2026-03-19,2026-03-19
001687,Norden Machinery AB International,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery (Tube Filling),84,79,Medium,0.16,0.68,Leverage,2026-03-19,2026-03-19
001688,Norden Machinery AB Business Servic,es,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery (Tube Filling),82,79,Medium,0.18,0.46,Tactical,2026-03-19,2026-03-19
001689,Norden Machinery AB USA,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery (Tube Filling),86,85,Low,0.14,0.83,Leverage,2026-03-19,2026-03-19
001690,Norden,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery (Tube Filling),73,69,Medium,0.27,0.82,Leverage,2026-03-19,2026-03-19
001691,Norden Machinery AB India,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery (Tube Filling),76,71,Medium,0.24,0.61,Leverage,2026-03-19,2026-03-19
001692,Optima Packaging Group Internationa,l,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery,85,80,Low,0.15,0.84,Leverage,2026-03-19,2026-03-19
001693,Optima Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery,71,70,Medium,0.29,0.42,Tactical,2026-03-19,2026-03-19
001694,Optima Packaging Group Europe,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery,67,63,High,0.33,0.76,Leverage,2026-03-19,2026-03-19
001695,Optima Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery,79,77,Medium,0.21,0.81,Leverage,2026-03-19,2026-03-19
001696,Jinhu Ginhong Machinery Co. India,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Industrial Mixing Equipment,85,85,Low,0.15,0.84,Leverage,2026-03-19,2026-03-19
001697,Jinhu Ginhong Machinery Co. Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Industrial Mixing Equipment,72,71,Medium,0.28,0.8,Leverage,2026-03-19,2026-03-19
001698,Jinhu Ginhong Machinery Co. Asia Pa,cific,Default,US,US,00000,,,Z001,NET30,FOB,9999,Industrial Mixing Equipment,78,75,Medium,0.22,0.61,Leverage,2026-03-19,2026-03-19
001699,"Lianhe Machinery Co., Ltd Asia Paci",fic,Default,US,US,00000,,,Z001,NET30,FOB,9999,Cosmetic & Pharma Machinery,78,74,Medium,0.22,0.37,Tactical,2026-03-19,2026-03-19
001700,"Lianhe Machinery Co., Ltd Corporati",on,Default,US,US,00000,,,Z001,NET30,FOB,9999,Cosmetic & Pharma Machinery,68,64,High,0.32,0.53,Leverage,2026-03-19,2026-03-19
001701,Lianhe Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Cosmetic & Pharma Machinery,72,68,Medium,0.28,0.86,Leverage,2026-03-19,2026-03-19
001702,"Lianhe Machinery Co., Ltd Business ",Services,Default,US,US,00000,,,Z001,NET30,FOB,9999,Cosmetic & Pharma Machinery,70,67,Medium,0.3,0.7,Leverage,2026-03-19,2026-03-19
001703,Promach Inc. Europe,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery,88,87,Low,0.12,0.79,Leverage,2026-03-19,2026-03-19
001704,Promach Inc. Business Services,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery,87,85,Low,0.13,0.6,Leverage,2026-03-19,2026-03-19
001705,Promach Inc. India,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery,77,75,Medium,0.23,0.31,Tactical,2026-03-19,2026-03-19
001706,Promach Inc. USA,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging Machinery,78,76,Medium,0.22,0.6,Leverage,2026-03-19,2026-03-19
001707,Neologic Engineers (India) Asia Pac,ific,Default,US,US,00000,,,Z001,NET30,FOB,9999,Process Engineering (Dairy/Food),71,71,Medium,0.29,0.41,Tactical,2026-03-19,2026-03-19
001708,Neologic Engineers (India) Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Process Engineering (Dairy/Food),72,70,Medium,0.28,0.66,Leverage,2026-03-19,2026-03-19
001709,Neologic Engineers (India) S.A.,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Process Engineering (Dairy/Food),83,80,Medium,0.17,0.88,Leverage,2026-03-19,2026-03-19
001710,Neologic Engineers (India) USA,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Process Engineering (Dairy/Food),80,79,Medium,0.2,0.73,Leverage,2026-03-19,2026-03-19
001711,Knowlton Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Contract Manufacturing (Beauty/Personal Care),67,65,High,0.33,0.7,Leverage,2026-03-19,2026-03-19
001712,Knowlton Development Corp (KDC/ONE), S.A.,Default,US,US,00000,,,Z001,NET30,FOB,9999,Contract Manufacturing (Beauty/Personal Care),82,80,Medium,0.18,0.51,Leverage,2026-03-19,2026-03-19
001713,Knowlton Development Corp (KDC/ONE), USA,Default,US,US,00000,,,Z001,NET30,FOB,9999,Contract Manufacturing (Beauty/Personal Care),82,81,Medium,0.18,0.51,Leverage,2026-03-19,2026-03-19
001714,Knowlton Development Corp (KDC/ONE), International,Default,US,US,00000,,,Z001,NET30,FOB,9999,Contract Manufacturing (Beauty/Personal Care),87,82,Low,0.13,0.83,Leverage,2026-03-19,2026-03-19
001715,Intercos S.p.A S.A.,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Cosmetics Manufacturing (ODM),82,82,Medium,0.18,0.55,Leverage,2026-03-19,2026-03-19
001716,Intercos S.p.A Business Services,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Cosmetics Manufacturing (ODM),69,64,High,0.31,0.4,Tactical,2026-03-19,2026-03-19
001717,Intercos S.p.A S.A.,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Cosmetics Manufacturing (ODM),83,79,Medium,0.17,0.31,Tactical,2026-03-19,2026-03-19
001718,FAR Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Contract Manufacturing (Pharma/Cosmetics),79,77,Medium,0.21,0.67,Leverage,2026-03-19,2026-03-19
001719,FAR Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Contract Manufacturing (Pharma/Cosmetics),67,66,High,0.33,0.83,Leverage,2026-03-19,2026-03-19
001720,Fareva S.A.,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Contract Manufacturing (Pharma/Cosmetics),70,66,Medium,0.3,0.8,Leverage,2026-03-19,2026-03-19
001721,Fareva Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Contract Manufacturing (Pharma/Cosmetics),72,69,Medium,0.28,0.73,Leverage,2026-03-19,2026-03-19
001722,Kolmar Korea EMEA,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Cosmetics & Pharma (ODM/OEM),83,83,Medium,0.17,0.35,Tactical,2026-03-19,2026-03-19
001723,Kolmar Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Cosmetics & Pharma (ODM/OEM),78,74,Medium,0.22,0.61,Leverage,2026-03-19,2026-03-19
001724,Kolmar Korea Solutions,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Cosmetics & Pharma (ODM/OEM),67,66,High,0.33,0.85,Leverage,2026-03-19,2026-03-19
001725,Kolmar Korea Europe,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Cosmetics & Pharma (ODM/OEM),67,62,High,0.33,0.47,Tactical,2026-03-19,2026-03-19
001726,Albea Europe,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging (Beauty & Personal Care),71,67,Medium,0.29,0.65,Leverage,2026-03-19,2026-03-19
001727,Albea Corporation,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging (Beauty & Personal Care),86,84,Low,0.14,0.56,Leverage,2026-03-19,2026-03-19
001728,ALB,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging (Beauty & Personal Care),80,76,Medium,0.2,0.69,Leverage,2026-03-19,2026-03-19
001729,ALB Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Packaging (Beauty & Personal Care),87,85,Low,0.13,0.39,Tactical,2026-03-19,2026-03-19
001730,Staples Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Office Supplies & Services,75,75,Medium,0.25,0.38,Tactical,2026-03-19,2026-03-19
001731,Staples Europe,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Office Supplies & Services,72,71,Medium,0.28,0.81,Leverage,2026-03-19,2026-03-19
001732,Staples Business Services,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Office Supplies & Services,81,80,Medium,0.19,0.44,Tactical,2026-03-19,2026-03-19
001733,Staples Europe,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Office Supplies & Services,74,72,Medium,0.26,0.55,Leverage,2026-03-19,2026-03-19
001734,LYR Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Office Supplies & Services,67,66,High,0.33,0.78,Leverage,2026-03-19,2026-03-19
001735,Lyreco Corporation,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Office Supplies & Services,87,85,Low,0.13,0.49,Tactical,2026-03-19,2026-03-19
001736,Lyreco S.A.,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Office Supplies & Services,67,66,High,0.33,0.83,Leverage,2026-03-19,2026-03-19
001737,LYR Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Office Supplies & Services,73,70,Medium,0.27,0.89,Leverage,2026-03-19,2026-03-19
001738,Quill Corporation Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,4762,Office Supplies,74,71,Medium,0.26,0.34,Tactical,2026-03-19,2026-03-19
001739,Quill Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,4762,Office Supplies,82,78,Medium,0.18,0.37,Tactical,2026-03-19,2026-03-19
001740,Quill Inc,,Default,US,US,00000,,,Z001,NET30,FOB,4762,Office Supplies,70,68,Medium,0.3,0.51,Leverage,2026-03-19,2026-03-19
001741,Quill Corporation USA,,Default,US,US,00000,,,Z001,NET30,FOB,4762,Office Supplies,80,80,Medium,0.2,0.37,Tactical,2026-03-19,2026-03-19
001742,Quill Corporation International,,Default,US,US,00000,,,Z001,NET30,FOB,4762,Office Supplies,88,83,Low,0.12,0.89,Leverage,2026-03-19,2026-03-19
001743,ACCO Brands EMEA,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Office Products,74,74,Medium,0.26,0.58,Leverage,2026-03-19,2026-03-19
001744,ACCO Brands S.A.,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Office Products,78,73,Medium,0.22,0.39,Tactical,2026-03-19,2026-03-19
001745,ACCO Brands Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Office Products,81,77,Medium,0.19,0.42,Tactical,2026-03-19,2026-03-19
001746,ACCO Brands Solutions,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Office Products,71,69,Medium,0.29,0.57,Leverage,2026-03-19,2026-03-19
001747,ADE Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,HR & Staffing Services,79,74,Medium,0.21,0.6,Leverage,2026-03-19,2026-03-19
001748,Adecco USA,,Default,US,US,00000,,,Z001,NET30,FOB,9999,HR & Staffing Services,77,72,Medium,0.23,0.45,Tactical,2026-03-19,2026-03-19
001749,Adecco GmbH,,Default,US,US,00000,,,Z001,NET30,FOB,9999,HR & Staffing Services,84,83,Medium,0.16,0.3,Tactical,2026-03-19,2026-03-19
001750,ADE Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,HR & Staffing Services,76,73,Medium,0.24,0.63,Leverage,2026-03-19,2026-03-19
001751,DEL,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hardware & IT Services,82,78,Medium,0.18,0.51,Leverage,2026-03-19,2026-03-19
001752,DEL,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hardware & IT Services,82,80,Medium,0.18,0.75,Leverage,2026-03-19,2026-03-19
001753,Dell Global,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hardware & IT Services,83,83,Medium,0.17,0.52,Leverage,2026-03-19,2026-03-19
001754,Dell Global,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hardware & IT Services,70,68,Medium,0.3,0.34,Tactical,2026-03-19,2026-03-19
001755,DEL Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hardware & IT Services,89,84,Low,0.11,0.79,Leverage,2026-03-19,2026-03-19
001756,HP EMEA,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hardware & IT Services,70,65,Medium,0.3,0.34,Tactical,2026-03-19,2026-03-19
001757,HP Global,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hardware & IT Services,85,82,Low,0.15,0.31,Tactical,2026-03-19,2026-03-19
001758,HP Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hardware & IT Services,84,82,Medium,0.16,0.57,Leverage,2026-03-19,2026-03-19
001759,HP International,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hardware & IT Services,84,84,Medium,0.16,0.77,Leverage,2026-03-19,2026-03-19
001760,GEN Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Business Process Outsourcing (BPO),74,71,Medium,0.26,0.41,Tactical,2026-03-19,2026-03-19
001761,GEN,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Business Process Outsourcing (BPO),88,88,Low,0.12,0.87,Leverage,2026-03-19,2026-03-19
001762,Genpact International,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Business Process Outsourcing (BPO),72,72,Medium,0.28,0.35,Tactical,2026-03-19,2026-03-19
001763,Genpact Corporation,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Business Process Outsourcing (BPO),84,84,Medium,0.16,0.79,Leverage,2026-03-19,2026-03-19
001764,Genpact Corporation,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Business Process Outsourcing (BPO),87,87,Low,0.13,0.63,Leverage,2026-03-19,2026-03-19
001765,Accenture Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Professional Services & Consulting,76,74,Medium,0.24,0.39,Tactical,2026-03-19,2026-03-19
001766,Accenture Solutions,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Professional Services & Consulting,86,82,Low,0.14,0.33,Tactical,2026-03-19,2026-03-19
001767,ACC,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Professional Services & Consulting,87,84,Low,0.13,0.77,Leverage,2026-03-19,2026-03-19
001768,Accenture Europe,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Professional Services & Consulting,78,73,Medium,0.22,0.67,Leverage,2026-03-19,2026-03-19
001769,AVA Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Life Sciences Supplies & Chemicals,74,74,Medium,0.26,0.52,Leverage,2026-03-19,2026-03-19
001770,AVA,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Life Sciences Supplies & Chemicals,82,79,Medium,0.18,0.56,Leverage,2026-03-19,2026-03-19
001771,Avantor Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Life Sciences Supplies & Chemicals,85,85,Low,0.15,0.36,Tactical,2026-03-19,2026-03-19
001772,Avantor International,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Life Sciences Supplies & Chemicals,82,78,Medium,0.18,0.57,Leverage,2026-03-19,2026-03-19
001773,Avantor USA,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Life Sciences Supplies & Chemicals,84,83,Medium,0.16,0.79,Leverage,2026-03-19,2026-03-19
001774,Bio-Rad Laboratories International,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Life Science Research & Diagnostics,81,81,Medium,0.19,0.68,Leverage,2026-03-19,2026-03-19
001775,Bio-Rad Laboratories Business Servi,ces,Default,US,US,00000,,,Z001,NET30,FOB,9999,Life Science Research & Diagnostics,90,85,Low,0.1,0.35,Tactical,2026-03-19,2026-03-19
001776,Bio-Rad Laboratories Asia Pacific,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Life Science Research & Diagnostics,68,67,High,0.32,0.75,Leverage,2026-03-19,2026-03-19
001777,Bio-Rad Laboratories Asia Pacific,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Life Science Research & Diagnostics,80,75,Medium,0.2,0.39,Tactical,2026-03-19,2026-03-19
001778,Bio-Rad Laboratories Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Life Science Research & Diagnostics,88,87,Low,0.12,0.55,Leverage,2026-03-19,2026-03-19
001779,Sartorius S.A.,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Biopharmaceutical Equipment,70,67,Medium,0.3,0.54,Leverage,2026-03-19,2026-03-19
001780,Sartorius Asia Pacific,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Biopharmaceutical Equipment,77,73,Medium,0.23,0.71,Leverage,2026-03-19,2026-03-19
001781,Sartorius Corporation,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Biopharmaceutical Equipment,90,89,Low,0.1,0.77,Leverage,2026-03-19,2026-03-19
001782,Sartorius Asia Pacific,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Biopharmaceutical Equipment,84,82,Medium,0.16,0.87,Leverage,2026-03-19,2026-03-19
001783,Sartorius GmbH,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Biopharmaceutical Equipment,83,79,Medium,0.17,0.54,Leverage,2026-03-19,2026-03-19
001784,PerkinElmer Global,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Diagnostics & Life Sciences,75,72,Medium,0.25,0.66,Leverage,2026-03-19,2026-03-19
001785,PerkinElmer GmbH,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Diagnostics & Life Sciences,84,83,Medium,0.16,0.66,Leverage,2026-03-19,2026-03-19
001786,PerkinElmer Global,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Diagnostics & Life Sciences,78,73,Medium,0.22,0.69,Leverage,2026-03-19,2026-03-19
001787,PerkinElmer Solutions,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Diagnostics & Life Sciences,79,78,Medium,0.21,0.54,Leverage,2026-03-19,2026-03-19
001788,Cole-Parmer India,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Laboratory & Industrial Equipment,71,68,Medium,0.29,0.52,Leverage,2026-03-19,2026-03-19
001789,Cole-Parmer Europe,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Laboratory & Industrial Equipment,74,73,Medium,0.26,0.77,Leverage,2026-03-19,2026-03-19
001790,Cole-Parmer S.A.,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Laboratory & Industrial Equipment,75,75,Medium,0.25,0.83,Leverage,2026-03-19,2026-03-19
001791,Cole-Parmer Business Services,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Laboratory & Industrial Equipment,89,87,Low,0.11,0.87,Leverage,2026-03-19,2026-03-19
001792,Cole-Parmer Corporation,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Laboratory & Industrial Equipment,75,73,Medium,0.25,0.33,Tactical,2026-03-19,2026-03-19
001793,Corning Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Laboratory Glassware & Equipment,89,84,Low,0.11,0.51,Leverage,2026-03-19,2026-03-19
001794,Corning Life Sciences India,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Laboratory Glassware & Equipment,73,68,Medium,0.27,0.8,Leverage,2026-03-19,2026-03-19
